TITLE = "Data at t= 0.0015 sec" 
VARIABLES = X Y P T rho vx vy 
N = 1200
1.05917	0.275	135363	325.083	1.45085	986.905	-66.7897
1.1275	0.275	141936	330.051	1.4984	984.366	-79.5792
1.19583	0.275	148271	334.666	1.54369	982.69	-91.5323
1.26417	0.275	154143	338.799	1.58526	981.944	-102.335
1.3325	0.275	159433	342.408	1.62238	982.075	-111.858
1.40083	0.275	164103	345.51	1.65491	982.955	-120.102
1.46917	0.275	168174	348.153	1.68309	984.418	-127.142
1.5375	0.275	171701	350.399	1.70737	986.287	-133.094
1.60583	0.275	174745	352.307	1.72823	988.4	-138.084
1.67417	0.275	177369	353.93	1.74614	990.616	-142.237
1.7425	0.275	179629	355.312	1.76151	992.822	-145.671
1.81083	0.275	181572	356.489	1.77468	994.93	-148.492
1.87917	0.275	183234	357.488	1.78592	996.88	-150.792
1.9475	0.275	184648	358.333	1.79546	998.633	-152.653
2.01583	0.275	185840	359.041	1.80349	1000.17	-154.146
2.08417	0.275	186833	359.629	1.81017	1001.48	-155.333
2.1525	0.275	187651	360.111	1.81565	1002.58	-156.266
2.22083	0.275	188314	360.5	1.82009	1003.48	-156.992
2.28917	0.275	188842	360.81	1.82363	1004.2	-157.548
2.3575	0.275	189255	361.052	1.8264	1004.77	-157.968
2.42583	0.275	189573	361.238	1.82853	1005.21	-158.281
2.49417	0.275	189813	361.378	1.83013	1005.54	-158.511
2.5625	0.275	189990	361.481	1.83132	1005.78	-158.676
2.63083	0.275	190119	361.556	1.83218	1005.95	-158.793
2.69917	0.275	190210	361.609	1.83279	1006.08	-158.874
2.7675	0.275	190273	361.645	1.83321	1006.16	-158.93
2.83583	0.275	190316	361.67	1.8335	1006.22	-158.967
2.90417	0.275	190345	361.687	1.8337	1006.26	-158.991
2.9725	0.275	190364	361.698	1.83382	1006.29	-159.007
3.04083	0.275	190376	361.705	1.8339	1006.3	-159.017
3.10917	0.275	190384	361.71	1.83396	1006.32	-159.023
3.1775	0.275	190389	361.712	1.83399	1006.32	-159.027
3.24583	0.275	190392	361.714	1.83401	1006.33	-159.029
3.31417	0.275	190393	361.715	1.83402	1006.33	-159.03
3.3825	0.275	190394	361.715	1.83402	1006.33	-159.031
3.45083	0.275	190395	361.716	1.83403	1006.33	-159.032
3.51917	0.275	190395	361.716	1.83403	1006.33	-159.032
3.5875	0.275	190395	361.716	1.83403	1006.33	-159.032
3.65583	0.275	190396	361.716	1.83403	1006.33	-159.032
3.72417	0.275	190396	361.716	1.83403	1006.33	-159.032
3.7925	0.275	190396	361.716	1.83403	1006.33	-159.032
3.86083	0.275	190396	361.716	1.83403	1006.33	-159.032
3.92917	0.275	190396	361.716	1.83403	1006.33	-159.032
